1.933333277702331543e-01,-1.029333353042602539e+00,3.799999877810478210e-02
2.090000063180923462e-01,-9.890000224113464355e-01,9.099999815225601196e-02
2.160000056028366089e-01,-1.014000058174133301e+00,1.046666651964187622e-01
2.119999974966049194e-01,-1.006000041961669922e+00,9.966666996479034424e-02
2.033333331346511841e-01,-1.052000045776367188e+00,1.010000035166740417e-01
2.090000063180923462e-01,-1.009666681289672852e+00,9.499999880790710449e-02
2.070000022649765015e-01,-1.011000037193298340e+00,7.800000160932540894e-02
2.160000056028366089e-01,-1.020333290100097656e+00,9.099999815225601196e-02
2.160000056028366089e-01,-1.015666723251342773e+00,1.046666651964187622e-01
2.099999934434890747e-01,-1.012666702270507812e+00,8.600000292062759399e-02
2.029999941587448120e-01,-1.026333332061767578e+00,8.900000154972076416e-02
2.070000022649765015e-01,-1.014999985694885254e+00,1.056666672229766846e-01
2.266666740179061890e-01,-1.026999950408935547e+00,1.400000005960464478e-01
2.020000070333480835e-01,-1.000000000000000000e+00,1.180000007152557373e-01
2.140000015497207642e-01,-1.017333388328552246e+00,1.083333343267440796e-01
2.240000069141387939e-01,-1.017666697502136230e+00,1.299999952316284180e-01
2.210000008344650269e-01,-1.008999943733215332e+00,1.330000013113021851e-01
2.280000001192092896e-01,-1.020333290100097656e+00,1.180000007152557373e-01
2.109999954700469971e-01,-1.008000016212463379e+00,1.143333315849304199e-01
2.356666624546051025e-01,-1.000000000000000000e+00,1.309999972581863403e-01
2.150000035762786865e-01,-9.873333573341369629e-01,1.230000033974647522e-01
2.413333356380462646e-01,-1.020666718482971191e+00,1.340000033378601074e-01
2.073333263397216797e-01,-1.055999994277954102e+00,7.699999958276748657e-02
2.240000069141387939e-01,-1.028333306312561035e+00,7.900000363588333130e-02
2.073333263397216797e-01,-9.843333363533020020e-01,7.733333110809326172e-02
2.290000021457672119e-01,-1.003999948501586914e+00,1.036666631698608398e-01
2.249999940395355225e-01,-1.004999995231628418e+00,8.699999749660491943e-02
2.109999954700469971e-01,-9.763333201408386230e-01,9.099999815225601196e-02
2.230000048875808716e-01,-1.033333301544189453e+00,1.093333363533020020e-01
2.179999947547912598e-01,-1.052000045776367188e+00,1.000000014901161194e-01
2.020000070333480835e-01,-1.042999982833862305e+00,7.033333182334899902e-02
1.936666667461395264e-01,-1.009999990463256836e+00,9.700000286102294922e-02
1.973333358764648438e-01,-9.909999966621398926e-01,1.153333336114883423e-01
1.926666647195816040e-01,-1.012666702270507812e+00,9.899999946355819702e-02
2.060000002384185791e-01,-1.017666697502136230e+00,1.190000027418136597e-01
2.073333263397216797e-01,-1.052999973297119141e+00,1.146666631102561951e-01
1.826666593551635742e-01,-1.016666650772094727e+00,9.600000083446502686e-02
2.083333283662796021e-01,-1.006999969482421875e+00,1.076666638255119324e-01
2.140000015497207642e-01,-9.950000047683715820e-01,1.389999985694885254e-01
2.093333303928375244e-01,-9.969999790191650391e-01,1.439999938011169434e-01
2.129999995231628418e-01,-1.026000022888183594e+00,1.319999992847442627e-01
1.909999996423721313e-01,-1.034999966621398926e+00,1.123333349823951721e-01
1.926666647195816040e-01,-1.050999999046325684e+00,1.199999973177909851e-01
1.770000010728836060e-01,-1.024333357810974121e+00,1.239999979734420776e-01
1.759999990463256836e-01,-9.736666679382324219e-01,1.469999998807907104e-01
1.800000071525573730e-01,-9.756666421890258789e-01,1.603333353996276855e-01
1.749999970197677612e-01,-1.022333383560180664e+00,1.503333300352096558e-01
1.640000045299530029e-01,-1.056666612625122070e+00,1.159999966621398926e-01
1.580000072717666626e-01,-1.057999968528747559e+00,1.046666651964187622e-01
1.506666690111160278e-01,-1.023333311080932617e+00,1.369999945163726807e-01
1.476666629314422607e-01,-1.008999943733215332e+00,1.550000011920928955e-01
